species,SC_analysis,SC_source,recording_id,root_area_id,node,Subject,RegionID,FU_DCApost,FU_DCApre,Hard_OO_fraction,LogOutIn,OutputParticipation,Reciprocity,CycleParticipation,inter_out_edges,inter_in_edges,n_functional_units,anatomy_group,complete_primary_measures
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,65,rTeO,15,65,-0.0238470791550215,0.0296353961340661,0.3339039378876649,0.0775812813258733,0.5759413626476674,0.5586331991577017,1.0,558472,516783,10,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,66,rTh,15,66,0.0023999647390384,0.0153887437468435,0.5143617906473623,0.0769166644893314,0.6156049327534322,0.6161369057524824,1.0,180270,166924,2,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,67,rTL,15,67,0.0064519858157763,0.0073053073388477,0.5821596244131455,0.4000112574257006,0.3327480095317165,0.0031298904538341,1.0,639,428,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,68,rTS,15,68,-0.0564886024874242,0.0121800488474109,0.0,-1.0579089955546055,0.5614295706027581,0.4938875305623472,1.0,818,2358,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,69,rTG,15,69,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,70,rVR,15,70,0.001738588721107,-0.0967541103881377,0.4775358962482631,0.1345901539727647,0.2166872153813512,0.2158406669754516,0.9870310328855952,2159,1887,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,71,rNX,15,71,0.018818750223565,-0.0164318179709695,0.563394182305832,0.5099771683807429,0.5703182080591351,0.3662088553713093,0.9937920486992684,132733,79707,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,0,MON,16,0,-0.0070018761745925,0.0197637549671845,0.4784430918660856,1.813119847927747,0.4824739419049491,0.1532465691407875,1.0,437354,71351,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,1,Cb,16,1,-0.0011498314789777,0.0282329391535668,0.4396839691633614,0.9173653943882024,0.5540075909423449,0.3515725961835295,1.0,469701,187678,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,2,MOS1,16,2,-0.013242303742291,0.0349870147342208,0.2312927509320312,-0.1845294349657001,0.560792338691358,0.7217403265046466,1.0,697938,839377,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,3,MOS2,16,3,-0.016862882352265,0.0141092661963244,0.0,-0.7432377365421984,0.4479302859894717,0.7459146903544792,1.0,143196,301104,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,4,MOS3,16,4,-0.0300213855516303,0.0189046619873309,0.2937529310038135,0.4097395803082213,0.5898168837485238,0.5837484696949663,1.0,1051261,697851,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,5,MOS4,16,5,-0.0142530942980454,0.007530736000888,0.2903816738373982,0.6321782204844488,0.4516035759790563,0.4261641927074455,1.0,439983,233821,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,6,MOS5,16,6,-0.0114166246137295,0.0031975892983461,0.3439662438476186,0.693269454915133,0.5663388397651826,0.4068558079520504,1.0,384404,192178,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,7,IPN,16,7,-0.0143010389115988,0.0007515271791139,0.0,-2.423437845900612,0.4691999473569541,0.5561627200971463,1.0,1647,18596,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,8,IO,16,8,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,9,Hc,16,9,0.0034510555966009,,0.5161290322580645,4.143134726391533,0.5952133194588971,0.0,0.0,62,0,1,Di,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,10,Ra,16,10,0.0107781670672733,0.0570550688528739,0.0,-0.9417159816500094,0.5376536119423503,0.6511663511858368,1.0,71848,184247,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,11,T,16,11,-0.0552127460286033,0.0208925917834418,0.2962193346579843,0.4852110740148564,0.6389391073458743,0.5279123467962464,0.9999508174145698,813296,500638,2,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,12,aRF,16,12,-0.0366390280498633,0.0256932022241739,0.0,-0.7242858575328706,0.6342808760981213,0.6284966758059602,1.0,55803,115137,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,13,imRF,16,13,-0.0316876740953156,0.0178095995861551,0.0,-0.8842463071941958,0.6439950048938479,0.7938783339053888,1.0,49529,119919,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,14,pRF,16,14,-0.0270574809167648,0.022594215372793,0.0,-1.1668873825865,0.5989141325399532,0.7802458630959045,1.0,44659,143446,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,16,Hb,16,16,0.0059600807963298,0.0037623256229679,0.0,-0.2451224580329849,0.1492530211499674,0.7681524289065629,1.0,17477,22332,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,17,Hi,16,17,0.0068570749901588,0.0076908577220815,0.0,-0.3256079194245329,0.6612115876389453,0.5507311789131613,0.9996389239935006,11078,15342,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,18,HR,16,18,-0.0070454445344889,0.0152678801281851,0.3342089900758903,0.2358442322603076,0.6576901200905544,0.2880910683012259,1.0,3426,2706,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,19,OG,16,19,0.0235025621747921,,1.0,2.302585092994046,0.0,0.0,0.0,9,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,20,OB,16,20,,0.0869851428654288,,-3.713572066704308,,,,0,40,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,21,OE,16,21,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,22,P,16,22,-0.0014425068089946,0.0129869372313142,0.6201121532929313,0.7074309669453833,0.2116533069975315,0.3252948424573138,1.0,39767,19601,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,24,PT,16,24,-0.0018026989709613,0.0137833892252049,0.0,-0.4814387406210015,0.661336359037493,0.4955087541233189,1.0,78820,127563,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,25,PO,16,25,0.0093259946858558,0.0337888352271078,0.4954801064215745,0.7176773042738344,0.2976660384134805,0.3983099528358931,1.0,66152,32274,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,26,PrT,16,26,-0.0099997766761823,0.0159050882752292,0.0,-0.909667114441027,0.6138970311773191,0.8672893452771102,1.0,54924,136405,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,28,SP,16,28,-0.0048910498611672,0.0087608338956966,0.6438573497965097,1.144915549127124,0.077766910921988,0.2108712147340829,1.0,14497,4613,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,29,TeO,16,29,-0.0217586035775944,0.0210872666236585,0.1668660420213445,-0.1629168449699953,0.624693374370052,0.7237193465544889,1.0,1212955,1427574,15,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,30,Th,16,30,-0.0013399695203756,0.0285831939732181,0.0,-0.1908542975412012,0.5724949805416646,0.6167139051880219,1.0,210986,255353,2,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,31,TL,16,31,0.0125159638919121,0.0001773782993984,0.901805869074492,-0.5620287224287575,0.5143236398656809,0.255079006772009,1.0,886,1555,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,32,TS,16,32,-0.0508479845983962,-0.0056993650734322,0.0,-0.1807320205845988,0.6186314312664507,0.4840401102265768,1.0,26128,31304,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,33,TG,16,33,0.0563949185625823,,0.946768060836502,7.364547014255642,0.0,0.0,0.0,1578,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,34,VR,16,34,0.1105737860936748,,0.9611650485436892,5.736572297479192,0.0,0.0,0.0,309,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,35,NX,16,35,-0.0274597784513471,-0.0144115683243601,0.0,-0.4273148044992655,0.4531444424072574,0.6394216217703547,1.0,72686,111438,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,36,rMON,16,36,0.0061029702797646,-0.0013436102725527,0.5063524549966325,0.8948782074216648,0.5181000063361131,0.3521476725101842,0.9999782039629554,458799,187491,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,37,rCb,16,37,0.0175037447806698,0.0216426107448396,0.49899251277918,0.3591167170083842,0.5202640898600946,0.555896981780389,1.0,377176,263379,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,38,rMOS1,16,38,-0.0102291722713177,0.0410060260373668,0.1504207626989682,-0.1707265388090735,0.5548202431926069,0.7183121810674539,1.0,788568,935373,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,39,rMOS2,16,39,-0.0174969556793183,0.0393246820721268,0.0,-1.4322314353956271,0.6290011216230023,0.8301210127775558,1.0,97593,408726,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,40,rMOS3,16,40,-0.0421751052915562,0.0145676284617156,0.3174221014133608,0.4797032770962424,0.5817209891919832,0.5234163845304939,1.0,1361931,842990,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,41,rMOS4,16,41,-0.0290216214113389,0.0458958628304015,0.2585236769260916,0.1919328725332837,0.534791740049583,0.5873346517827884,1.0,607279,501225,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,42,rMOS5,16,42,-0.0199952306229891,0.0380492772373358,0.2324992149548869,0.1871101402449688,0.3747665089589596,0.5182925046308127,1.0,786579,652351,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,43,rIPN,16,43,-0.0217277893214267,-0.0016801855939939,0.0,-2.948260153093764,0.3515814506539834,0.6298850574712643,1.0,1305,24908,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,44,rIO,16,44,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,46,rRa,16,46,0.0130000351375432,0.0546277498173281,0.0,-0.7807118955170727,0.4297886932678219,0.6829549580334451,1.0,46823,102217,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,47,rT,16,47,-0.0435454011922724,0.0354616956572499,0.0672786184410787,0.2084223878584805,0.6569282085101937,0.5893575859246583,1.0,591332,480081,2,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,48,raRF,16,48,-0.0199960902524888,0.0423170667996623,0.0,-0.9135919600252344,0.5517667284075001,0.6342434441876821,1.0,79624,198525,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,49,rimRF,16,49,-0.0187577506870602,0.0568151857651148,0.0,-0.6245038553749048,0.5994960043870032,0.7502128961314912,1.0,120951,225855,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,50,rpRF,16,50,-0.0234650723702675,0.0471522669476071,0.0,-1.547438719954499,0.5653125235072962,0.8367943890495968,1.0,61879,290799,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,52,rHb,16,52,-0.0022917196457211,-0.0032858422230664,0.4521896571234582,-0.5952765860653498,0.2962825822774507,0.6563313341631776,1.0,8837,16027,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,53,rHi,16,53,0.009426779179297,-0.0009106472384773,0.0,-1.8197545520919527,0.3065688390978585,0.419917864476386,1.0,1948,12025,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,54,rHR,16,54,-0.0121054619746645,0.0008038810476974,0.0,-0.8934577751899733,0.5275651927437641,0.3115079365079365,1.0,504,1233,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,55,rOG,16,55,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,56,rOB,16,56,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,57,rOE,16,57,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,58,rP,16,58,0.0007661665919577,0.0038208764678141,0.636543131425459,0.8852660298091085,0.1902695858656893,0.2752422667544198,1.0,44063,18180,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,60,rPT,16,60,-0.0114417491141269,0.0052465423557628,0.0,-0.9518455066327988,0.6077775916409487,0.5925650131744759,1.0,34916,90451,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,61,rPO,16,61,0.0048920638263845,0.0047628156339299,0.4830353572856571,2.150660425747003,0.2512888894985055,0.1006168960987033,1.0,35014,4075,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,62,rPrT,16,62,-0.0170499053382341,0.0222410992474654,0.0,-0.1396553111613789,0.6053794337665472,0.6233928869594256,0.9999478210051762,95824,110186,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,64,rSP,16,64,-0.0031474780523914,0.0123506546768935,0.6169779914925098,0.2638076132867424,0.1552718053223311,0.4213057148141298,1.0,5407,4153,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,65,rTeO,16,65,-0.0257177542018318,0.0292905290416606,0.0410253118662709,-0.42851740417898,0.6333776307444451,0.7523345517122937,0.9999496919935676,1152898,1769676,15,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,66,rTh,16,66,-0.0076228583349272,0.02100150441572,0.3610771436866043,0.1265523202147307,0.5058530730991261,0.5337919668751632,1.0,341013,300476,2,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,67,rTL,16,67,-0.0197505522887533,0.0061410175916244,0.0,-0.9052249465970666,0.3399820717845744,0.2526946107784431,1.0,835,2066,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,68,rTS,16,68,0.0373989307875023,0.0069168696885213,0.0,-0.7870246953627743,0.0,0.0793650793650793,1.0,126,278,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,69,rTG,16,69,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,70,rVR,16,70,-0.0034616663662436,0.007558913997517,0.0,-0.2187999767979049,0.5038832478384883,0.4604793472718001,1.0,11766,14644,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_16,71,rNX,16,71,-0.0224418667351664,0.034797457329344,0.0,-1.8853387777381143,0.5513186003532242,0.98342689120556,1.0,59856,394372,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,0,MON,17,0,-0.0009510934788156,-0.019195784086087,0.4375058845683081,1.554077858958908,0.5805181179392439,0.1834337632991243,1.0,169936,35921,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,1,Cb,17,1,0.0036582457699673,0.0268326960935599,0.3704074908554269,0.3104437354158834,0.5469089989666881,0.5060944090849903,1.0,253429,185794,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,2,MOS1,17,2,-0.0418069753237609,0.0222753211691208,0.36889288034925,0.2492574437447556,0.5970199629492444,0.620258528040558,0.999956763754685,809506,630912,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,3,MOS2,17,3,-0.021422546328807,-0.0115043896270368,0.4220511410503162,1.1242329191383924,0.5741285188623052,0.3080618786449213,0.9990014905286312,69103,22451,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,4,MOS3,17,4,-0.0269899810776141,0.0125327743488997,0.3597040456823008,0.1237815654982587,0.563825696568947,0.5967622421349259,1.0,726058,641525,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,5,MOS4,17,5,-0.0137720618863219,0.0032094413945583,0.35118681340852,0.9002074513887428,0.5918722515986454,0.3726029193693194,0.9999646931837668,198262,80590,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,6,MOS5,17,6,-5.568270522195257e-05,-0.0041856297443294,0.4300288210805618,1.6023342338696684,0.6243522455560939,0.1911340866462326,1.0,131154,26417,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,7,IPN,17,7,0.00457509942064,0.0829606437535958,0.0,-0.4600795250145287,0.6069110634556982,0.2047445255474452,1.0,5480,8682,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,8,IO,17,8,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,9,Hc,17,9,,-0.0878226631367917,,-4.844187086458591,,,,0,126,1,Di,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,10,Ra,17,10,0.0067057637866433,0.0867104304751698,0.0,-1.2517810329913777,0.5700891749718511,0.8007743793750663,1.0,84713,296207,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,11,T,17,11,-0.0360853474940146,0.0205169559451522,0.0,-0.3603646896457854,0.5705500037459299,0.8164733035217507,0.999989696457642,582324,834967,2,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,12,aRF,17,12,-0.013281463165598,0.0662159946507411,0.0,-1.4649290531756665,0.5597829863755682,0.6666666666666666,1.0,4482,19398,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,13,imRF,17,13,-0.0604552260791203,0.046593397667039,0.0,-1.1782618913591585,0.482441125216657,0.53551472438963,1.0,39730,129074,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,14,pRF,17,14,-0.0190588556406075,0.0246517356073884,0.0,-1.432608012937932,0.549855972082865,0.8897409926204601,1.0,13822,57912,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,16,Hb,17,16,0.0016349111736017,0.003931723908138,0.0,1.087051466267034,0.4982698961937716,0.0,1.0,85,28,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,17,Hi,17,17,-0.0273984431063955,0.0061914034472311,0.0,-1.3094485307380528,0.6272070736233584,0.8034355294629267,1.0,4599,17038,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,18,HR,17,18,-0.0499487981542937,-0.0107773259579749,0.0,-0.5739505663145957,0.6369217317615814,0.5196245733788396,1.0,2344,4162,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,19,OG,17,19,,-0.0284057290565578,,-4.499809670330265,,,,0,89,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,20,OB,17,20,0.0122753546500282,0.0122753546500282,0.0,-1.5339303599259553,0.0,1.0,0.0,10,50,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,21,OE,17,21,0.0109573258644588,,0.9090909090909092,2.4849066497880004,0.0,0.0,0.0,11,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,22,P,17,22,0.008741992919335,0.0118675023828429,0.0,-0.4217286341985067,0.1798187190790331,0.6392732354996506,1.0,7155,10909,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,24,PT,17,24,-0.0346196942697359,0.0443003379004434,0.0,-0.1191318234593333,0.6380599957906952,0.7052786997266692,1.0,163904,184641,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,25,PO,17,25,-0.0088386585694876,0.0691959179675377,0.4695657619294698,0.5272229823363743,0.4512559901963959,0.4061208423538673,1.0,111782,65978,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,26,PrT,17,26,-0.013758642959696,0.0139181517541106,0.0,-0.0951117464098776,0.5227241347236231,0.7806870885828011,1.0,142951,157215,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,28,SP,17,28,-0.0242353053589572,-0.0038466007593472,0.5572300730051659,0.985772395653563,0.3870517336247339,0.3083080732613243,0.9989326730137044,46846,17480,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,29,TeO,17,29,-0.030000219178503,0.0025976495210081,0.3436335262680606,0.3888506761455251,0.4820503414338828,0.5348347199120849,1.0,1343114,910410,19,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,30,Th,17,30,0.0008241935895795,0.0216401867339881,0.5873515203845885,0.0781220090260899,0.6431296265842132,0.6102494690905697,1.0,214255,198154,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,31,TL,17,31,0.0262940776754203,0.0068793100339894,0.0,-1.3253654510096868,0.2709282206066059,0.0515320334261838,1.0,718,2705,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,32,TS,17,32,-0.0557151092817094,0.0049893220799904,0.2884864165588616,2.2695452389158457,0.529614462226938,0.1021992238033635,1.0,773,79,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,33,TG,17,33,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,34,VR,17,34,,-0.1693009024250661,,-4.8283137373023015,,,,0,124,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,35,NX,17,35,0.006170120814484,0.0218228541910809,0.4851914278834577,1.4275846300575064,0.4240869905605983,0.1575567862589293,1.0,12459,2988,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,36,rMON,17,36,-0.0061125765872177,0.0177625266031663,0.5294704783354235,1.1639393685762465,0.5967819938534913,0.2099403680290738,1.0,39073,12200,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,37,rCb,17,37,0.0139510657033276,0.0119586535872354,0.2961061862548851,-0.2537326134412022,0.568026761947515,0.7201458392908207,1.0,209820,270422,5,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,38,rMOS1,17,38,-0.0225593716754629,0.0454702053627188,0.1777095570757491,-0.0925371041189036,0.5971052250896506,0.7555509896030576,0.9999006233868089,744642,816838,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,39,rMOS2,17,39,0.0022707041031298,0.0344063690226555,0.0,-1.132165958486831,0.5567121818529942,0.8787772274591256,0.9990094264259466,93885,291268,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,40,rMOS3,17,40,-0.0464655799906173,0.0315130425704954,0.3064955752700174,0.6262249972536101,0.4941037165362087,0.467522123649913,1.0,725694,387960,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,41,rMOS4,17,41,-0.0290994198384056,0.0269677961995236,0.3282826097408529,0.4191697882936606,0.4474243707767399,0.5356195009375451,0.9999230732246742,415980,273545,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,42,rMOS5,17,42,-0.0270252488438664,0.0344941624271137,0.3504990814451929,0.686041460770942,0.6054030368044813,0.4037109614206981,0.9999969381506428,326600,164464,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,43,rIPN,17,43,-0.012966511674293,0.1379896097382542,0.0,-3.391627930646005,0.4663835561202122,0.6243291592128801,1.0,559,16639,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,44,rIO,17,44,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,46,rRa,17,46,0.0036824776262242,0.0925575502805518,0.0,-1.3192663835762506,0.5964152249048513,0.6176773308173943,1.0,69954,261678,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,47,rT,17,47,-0.0260964354421773,0.045814668219144,0.1852836577840699,-0.1004204812222366,0.5835372090115356,0.645398329900846,1.0,382133,422500,2,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_17,48,raRF,17,48,-0.009925023890624,0.0670855194132717,0.0,-0.4003403752245207,0.6626890402898611,0.6919949772406215,1.0,63710,95077,1,Hind,True
